date,sustainable boots,hiking boots,vegan boots,waterproof boots,geo,window,source,url,accessed,note
2025-07-06,0,16,2,11,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-07-13,0,17,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-07-20,0,19,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-07-27,0,23,2,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-08-03,0,21,2,16,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-08-10,0,19,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-08-17,0,21,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-08-24,0,23,2,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-08-31,1,24,4,36,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-09-07,0,24,5,37,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-09-14,0,25,5,44,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-09-21,0,25,5,37,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-09-28,0,25,5,41,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-10-05,0,24,4,31,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-10-12,0,25,4,32,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-10-19,0,26,6,50,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-10-26,0,27,5,45,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-11-02,0,26,4,46,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-11-09,0,27,6,64,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-11-16,1,34,7,74,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-11-23,0,35,7,67,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-11-30,0,29,6,57,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-12-07,0,26,6,47,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-12-14,0,25,6,44,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-12-21,0,30,5,40,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2025-12-28,0,46,4,52,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-01-04,0,45,4,62,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-01-11,0,34,4,43,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-01-18,0,36,3,42,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-01-25,0,36,3,43,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-02-01,0,40,3,50,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-02-08,0,58,4,72,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-02-15,1,93,5,100,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-02-22,0,76,3,78,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-03-01,0,30,3,25,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-03-08,0,30,3,26,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-03-15,0,28,2,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-03-22,0,28,3,25,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-03-29,1,30,3,23,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-04-05,0,28,2,19,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-04-12,0,25,3,22,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-04-19,1,25,2,18,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-04-26,0,26,3,17,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-05-03,0,26,3,19,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-05-10,0,27,2,21,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-05-17,0,26,3,20,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-05-24,0,22,3,15,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-05-31,0,25,3,22,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-06-07,0,22,3,24,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-06-14,0,19,2,14,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-06-21,0,17,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
2026-06-28,0,18,2,12,GB,5-year weekly,Google Trends via pytrends,"https://trends.google.com/trends/explore?q=sustainable+boots,hiking+boots,waterproof+boots,vegan+boots&geo=GB&date=today+5-y",29 Jun 2026,'sustainable boots' = 0 throughout (below measurable threshold)
